"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 15, 2005","38.00","37.05","38.00","37.05","18.06K","1.33%"
"Aug 12, 2005","37.50","37.25","37.50","37.25","43.50K","0.00%"
"Aug 11, 2005","37.50","37.25","37.50","37.25","40.48K","0.67%"
"Aug 10, 2005","37.25","37.25","37.45","37.25","75.92K","0.27%"
"Aug 09, 2005","37.15","37.15","37.15","37.15","9.96K","0.41%"
"Aug 08, 2005","37.00","37.00","37.00","37.00","6.20K","-0.67%"
"Aug 05, 2005","37.25","36.75","37.50","36.75","103.16K","1.09%"
"Aug 04, 2005","36.85","36.25","36.85","36.25","23.82K","0.96%"
"Aug 03, 2005","36.50","36.50","36.55","36.50","28.30K","0.00%"
"Aug 02, 2005","36.50","36.10","36.50","36.10","59.34K","0.00%"
"Aug 01, 2005","36.50","36.25","36.50","36.25","12.18K","1.39%"
"Jul 29, 2005","36.00","36.35","36.50","36.00","165.14K","-0.69%"
"Jul 28, 2005","36.25","35.85","36.50","35.85","196.08K","-0.68%"
"Jul 27, 2005","36.50","36.60","37.00","36.00","62.20K","-0.68%"
"Jul 26, 2005","36.75","36.50","36.75","36.50","18.26K","0.68%"
"Jul 25, 2005","36.50","36.50","36.55","36.50","84.08K","0.00%"
"Jul 22, 2005","36.50","36.55","36.55","36.50","32.18K","0.00%"
"Jul 21, 2005","36.50","36.50","36.50","36.50","12.86K","0.00%"
"Jul 20, 2005","36.50","36.30","36.60","36.30","22.38K","0.00%"
"Jul 19, 2005","36.50","36.15","36.55","36.10","33.40K","0.69%"
"Jul 18, 2005","36.25","35.80","36.25","35.80","5.06K","0.00%"
"Jul 15, 2005","36.25","36.00","36.25","36.00","20.60K","0.69%"
"Jul 14, 2005","36.00","35.95","36.00","35.95","31.66K","0.14%"
"Jul 13, 2005","35.95","35.75","35.95","35.75","167.36K","0.28%"
"Jul 12, 2005","35.85","35.75","35.85","35.75","17.40K","-0.14%"
"Jul 11, 2005","35.90","35.75","35.90","35.75","18.50K","0.42%"
"Jul 08, 2005","35.75","35.75","35.75","35.75","38.76K","0.00%"
"Jul 07, 2005","35.75","35.75","35.75","35.75","41.68K","0.00%"
"Jul 06, 2005","35.75","35.55","35.75","35.55","79.98K","0.00%"
"Jul 05, 2005","35.75","35.75","35.75","35.75","38.00K","0.00%"
"Jul 04, 2005","35.75","35.75","35.75","35.75","199.66K","0.00%"
